name: Cisco-IOS-XR-fib-common-oper:mpls-forwarding/nodes/node/label-fib/forwarding-details/forwarding-detail
time                     source label_value label_information/outgoing_label label_information/outgoing_physical_interface label_information/tx_bytes
2021-02-23T15:40:09.339Z R00    100103      100103                           Gi0/0/0/0                                     36682
2021-02-23T15:40:19.267Z R00    100103      100103                           Gi0/0/0/0                                     36682
2021-02-23T15:40:19.348Z R00    100103      100103                           Gi0/0/0/0                                     36682
2021-02-23T15:40:29.259Z R00    100103      100103                           Gi0/0/0/0                                     36741
2021-02-23T15:40:29.345Z R00    100103      100103                           Gi0/0/0/0                                     36741
2021-02-23T15:40:39.256Z R00    100103      100103                           Gi0/0/0/0                                     36781
2021-02-23T15:40:39.31Z  R00    100103      100103                           Gi0/0/0/0                                     36781
2021-02-23T15:40:49.249Z R00    100103      100103                           Gi0/0/0/0                                     36781
2021-02-23T15:40:49.302Z R00    100103      100103                           Gi0/0/0/0                                     36781
2021-02-23T15:40:59.181Z R00    100103      100103                           Gi0/0/0/0                                     36781
2021-02-23T15:40:59.227Z R00    100103      100103                           Gi0/0/0/0                                     36781
2021-02-23T15:41:09.199Z R00    100103      100103                           Gi0/0/0/0                                     36781
2021-02-23T15:41:09.246Z R00    100103      100103                           Gi0/0/0/0                                     36781
2021-02-23T15:41:19.196Z R00    100103      100103                           Gi0/0/0/0                                     36781
2021-02-23T15:41:19.24Z  R00    100103      100103                           Gi0/0/0/0                                     36781
2021-02-23T15:41:29.195Z R00    100103      100103                           Gi0/0/0/0                                     36840
2021-02-23T15:41:29.244Z R00    100103      100103                           Gi0/0/0/0                                     36840
2021-02-23T15:41:39.187Z R00    100103      100103                           Gi0/0/0/0                                     36880
2021-02-23T15:41:39.232Z R00    100103      100103                           Gi0/0/0/0                                     36880
2021-02-23T15:41:49.179Z R00    100103      100103                           Gi0/0/0/0                                     36880
2021-02-23T15:41:49.223Z R00    100103      100103                           Gi0/0/0/0                                     36880
2021-02-23T15:41:59.21Z  R00    100103      100103                           Gi0/0/0/0                                     36880
2021-02-23T15:41:59.251Z R00    100103      100103                           Gi0/0/0/0                                     36880
2021-02-23T15:42:09.156Z R00    100103      100103                           Gi0/0/0/0                                     36880
2021-02-23T15:42:09.196Z R00    100103      100103                           Gi0/0/0/0                                     36880
2021-02-23T15:42:19.202Z R00    100103      100103                           Gi0/0/0/0                                     36880
2021-02-23T15:42:19.244Z R00    100103      100103                           Gi0/0/0/0                                     36880
2021-02-23T15:42:29.182Z R00    100103      100103                           Gi0/0/0/0                                     36939
2021-02-23T15:42:29.225Z R00    100103      100103                           Gi0/0/0/0                                     36939
2021-02-23T15:42:39.172Z R00    100103      100103                           Gi0/0/0/0                                     36979
2021-02-23T15:42:39.215Z R00    100103      100103                           Gi0/0/0/0                                     36979
2021-02-23T15:42:49.226Z R00    100103      100103                           Gi0/0/0/0                                     36979
2021-02-23T15:42:49.267Z R00    100103      100103                           Gi0/0/0/0                                     36979
2021-02-23T15:42:59.191Z R00    100103      100103                           Gi0/0/0/0                                     36979
2021-02-23T15:42:59.262Z R00    100103      100103                           Gi0/0/0/0                                     36979
2021-02-23T15:43:09.197Z R00    100103      100103                           Gi0/0/0/0                                     36979
2021-02-23T15:43:09.238Z R00    100103      100103                           Gi0/0/0/0                                     36979
2021-02-23T15:43:19.213Z R00    100103      100103                           Gi0/0/0/0                                     36979
2021-02-23T15:43:19.257Z R00    100103      100103                           Gi0/0/0/0                                     36979
2021-02-23T15:43:29.196Z R00    100103      100103                           Gi0/0/0/0                                     37038
2021-02-23T15:43:29.242Z R00    100103      100103                           Gi0/0/0/0                                     37038
2021-02-23T15:43:39.188Z R00    100103      100103                           Gi0/0/0/0                                     37078
2021-02-23T15:43:39.223Z R00    100103      100103                           Gi0/0/0/0                                     37078
2021-02-23T15:43:49.209Z R00    100103      100103                           Gi0/0/0/0                                     37078
2021-02-23T15:43:49.254Z R00    100103      100103                           Gi0/0/0/0                                     37078
2021-02-23T15:43:59.196Z R00    100103      100103                           Gi0/0/0/0                                     37078
2021-02-23T15:43:59.243Z R00    100103      100103                           Gi0/0/0/0                                     37078
2021-02-23T15:44:09.208Z R00    100103      100103                           Gi0/0/0/0                                     37078
2021-02-23T15:44:09.252Z R00    100103      100103                           Gi0/0/0/0                                     37078
2021-02-23T15:44:19.246Z R00    100103      100103                           Gi0/0/0/0                                     37078
2021-02-23T15:44:19.335Z R00    100103      100103                           Gi0/0/0/0                                     37078
2021-02-23T15:44:29.215Z R00    100103      100103                           Gi0/0/0/0                                     37137
2021-02-23T15:44:29.266Z R00    100103      100103                           Gi0/0/0/0                                     37137
2021-02-23T15:44:39.184Z R00    100103      100103                           Gi0/0/0/0                                     37177
2021-02-23T15:44:39.244Z R00    100103      100103                           Gi0/0/0/0                                     37177
2021-02-23T15:44:49.193Z R00    100103      100103                           Gi0/0/0/0                                     37177
2021-02-23T15:44:49.23Z  R00    100103      100103                           Gi0/0/0/0                                     37177
2021-02-23T15:44:59.199Z R00    100103      100103                           Gi0/0/0/0                                     37177
2021-02-23T15:44:59.246Z R00    100103      100103                           Gi0/0/0/0                                     37177
2021-02-23T15:45:09.202Z R00    100103      100103                           Gi0/0/0/0                                     37177
2021-02-23T15:45:09.253Z R00    100103      100103                           Gi0/0/0/0                                     37177
2021-02-23T15:45:19.216Z R00    100103      100103                           Gi0/0/0/0                                     37177
2021-02-23T15:45:19.26Z  R00    100103      100103                           Gi0/0/0/0                                     37177
2021-02-23T15:45:29.205Z R00    100103      100103                           Gi0/0/0/0                                     37236
2021-02-23T15:45:29.245Z R00    100103      100103                           Gi0/0/0/0                                     37236
2021-02-23T15:45:39.19Z  R00    100103      100103                           Gi0/0/0/0                                     37276
2021-02-23T15:45:39.234Z R00    100103      100103                           Gi0/0/0/0                                     37276
2021-02-23T15:45:49.24Z  R00    100103      100103                           Gi0/0/0/0                                     37276
2021-02-23T15:45:49.286Z R00    100103      100103                           Gi0/0/0/0                                     37276
2021-02-23T15:45:59.212Z R00    100103      100103                           Gi0/0/0/0                                     37276
2021-02-23T15:45:59.263Z R00    100103      100103                           Gi0/0/0/0                                     37276
2021-02-23T15:46:09.208Z R00    100103      100103                           Gi0/0/0/0                                     37276
2021-02-23T15:46:09.257Z R00    100103      100103                           Gi0/0/0/0                                     37276
2021-02-23T15:46:19.182Z R00    100103      100103                           Gi0/0/0/0                                     37276
2021-02-23T15:46:19.226Z R00    100103      100103                           Gi0/0/0/0                                     37276
2021-02-23T15:46:29.187Z R00    100103      100103                           Gi0/0/0/0                                     37335
2021-02-23T15:46:29.229Z R00    100103      100103                           Gi0/0/0/0                                     37335
2021-02-23T15:46:39.214Z R00    100103      100103                           Gi0/0/0/0                                     37375
2021-02-23T15:46:39.256Z R00    100103      100103                           Gi0/0/0/0                                     37375
2021-02-23T15:46:49.204Z R00    100103      100103                           Gi0/0/0/0                                     37375
2021-02-23T15:46:49.249Z R00    100103      100103                           Gi0/0/0/0                                     37375
2021-02-23T15:46:59.204Z R00    100103      100103                           Gi0/0/0/0                                     37375
2021-02-23T15:46:59.253Z R00    100103      100103                           Gi0/0/0/0                                     37375
2021-02-23T15:47:09.189Z R00    100103      100103                           Gi0/0/0/0                                     37375
2021-02-23T15:47:09.235Z R00    100103      100103                           Gi0/0/0/0                                     37375
2021-02-23T15:47:19.188Z R00    100103      100103                           Gi0/0/0/0                                     37375
2021-02-23T15:47:19.228Z R00    100103      100103                           Gi0/0/0/0                                     37375
2021-02-23T15:47:29.216Z R00    100103      100103                           Gi0/0/0/0                                     37434
2021-02-23T15:47:29.261Z R00    100103      100103                           Gi0/0/0/0                                     37434
2021-02-23T15:47:39.197Z R00    100103      100103                           Gi0/0/0/0                                     37474
2021-02-23T15:47:39.239Z R00    100103      100103                           Gi0/0/0/0                                     37474
2021-02-23T15:47:49.204Z R00    100103      100103                           Gi0/0/0/0                                     37474
2021-02-23T15:47:49.263Z R00    100103      100103                           Gi0/0/0/0                                     37474
2021-02-23T15:47:59.222Z R00    100103      100103                           Gi0/0/0/0                                     37474
2021-02-23T15:47:59.266Z R00    100103      100103                           Gi0/0/0/0                                     37474
2021-02-23T15:48:09.194Z R00    100103      100103                           Gi0/0/0/0                                     37474
2021-02-23T15:48:09.238Z R00    100103      100103                           Gi0/0/0/0                                     37474
2021-02-23T15:48:19.205Z R00    100103      100103                           Gi0/0/0/0                                     37474
2021-02-23T15:48:19.253Z R00    100103      100103                           Gi0/0/0/0                                     37474
2021-02-23T15:48:29.225Z R00    100103      100103                           Gi0/0/0/0                                     37533
2021-02-23T15:48:29.27Z  R00    100103      100103                           Gi0/0/0/0                                     37533
2021-02-23T15:48:39.176Z R00    100103      100103                           Gi0/0/0/0                                     37573
2021-02-23T15:48:39.219Z R00    100103      100103                           Gi0/0/0/0                                     37573
2021-02-23T15:48:49.191Z R00    100103      100103                           Gi0/0/0/0                                     37573
2021-02-23T15:48:49.241Z R00    100103      100103                           Gi0/0/0/0                                     37573
2021-02-23T15:48:59.207Z R00    100103      100103                           Gi0/0/0/0                                     37573
2021-02-23T15:48:59.252Z R00    100103      100103                           Gi0/0/0/0                                     37573
2021-02-23T15:49:09.202Z R00    100103      100103                           Gi0/0/0/0                                     37573
2021-02-23T15:49:09.238Z R00    100103      100103                           Gi0/0/0/0                                     37573
2021-02-23T15:49:19.238Z R00    100103      100103                           Gi0/0/0/0                                     37573
2021-02-23T15:49:19.269Z R00    100103      100103                           Gi0/0/0/0                                     37573
2021-02-23T15:49:29.189Z R00    100103      100103                           Gi0/0/0/0                                     37632
2021-02-23T15:49:29.234Z R00    100103      100103                           Gi0/0/0/0                                     37632
2021-02-23T15:49:39.216Z R00    100103      100103                           Gi0/0/0/0                                     40472
2021-02-23T15:49:39.261Z R00    100103      100103                           Gi0/0/0/0                                     40472
2021-02-23T15:49:49.189Z R00    100103      100103                           Gi0/0/0/0                                     40472
2021-02-23T15:49:49.225Z R00    100103      100103                           Gi0/0/0/0                                     40472
2021-02-23T15:49:59.217Z R00    100103      100103                           Gi0/0/0/0                                     40472
2021-02-23T15:49:59.26Z  R00    100103      100103                           Gi0/0/0/0                                     40472
2021-02-23T15:50:09.202Z R00    100103      100103                           Gi0/0/0/0                                     40472
2021-02-23T15:50:09.252Z R00    100103      100103                           Gi0/0/0/0                                     40472
2021-02-23T15:50:19.225Z R00    100103      100103                           Gi0/0/0/0                                     40472
2021-02-23T15:50:19.276Z R00    100103      100103                           Gi0/0/0/0                                     40472
2021-02-23T15:50:29.199Z R00    100103      100103                           Gi0/0/0/0                                     40531
2021-02-23T15:50:29.243Z R00    100103      100103                           Gi0/0/0/0                                     40531
2021-02-23T15:50:39.267Z R00    100103      100103                           Gi0/0/0/0                                     40571
2021-02-23T15:50:39.32Z  R00    100103      100103                           Gi0/0/0/0                                     40571
2021-02-23T15:50:49.208Z R00    100103      100103                           Gi0/0/0/0                                     40571
2021-02-23T15:50:49.255Z R00    100103      100103                           Gi0/0/0/0                                     40571
2021-02-23T15:50:59.24Z  R00    100103      100103                           Gi0/0/0/0                                     40571
2021-02-23T15:50:59.29Z  R00    100103      100103                           Gi0/0/0/0                                     40571
2021-02-23T15:51:09.22Z  R00    100103      100103                           Gi0/0/0/0                                     40571
2021-02-23T15:51:09.262Z R00    100103      100103                           Gi0/0/0/0                                     40571
2021-02-23T15:51:19.225Z R00    100103      100103                           Gi0/0/0/0                                     40571
2021-02-23T15:51:19.283Z R00    100103      100103                           Gi0/0/0/0                                     40571
2021-02-23T15:51:29.235Z R00    100103      100103                           Gi0/0/0/0                                     40630
2021-02-23T15:51:29.278Z R00    100103      100103                           Gi0/0/0/0                                     40630
2021-02-23T15:51:39.212Z R00    100103      100103                           Gi0/0/0/0                                     40670
2021-02-23T15:51:39.259Z R00    100103      100103                           Gi0/0/0/0                                     40670
2021-02-23T15:51:49.223Z R00    100103      100103                           Gi0/0/0/0                                     40670
2021-02-23T15:51:49.268Z R00    100103      100103                           Gi0/0/0/0                                     40670
2021-02-23T15:51:59.228Z R00    100103      100103                           Gi0/0/0/0                                     40670
2021-02-23T15:51:59.272Z R00    100103      100103                           Gi0/0/0/0                                     40670
2021-02-23T15:52:09.21Z  R00    100103      100103                           Gi0/0/0/0                                     40670
2021-02-23T15:52:09.253Z R00    100103      100103                           Gi0/0/0/0                                     40670
2021-02-23T15:52:19.216Z R00    100103      100103                           Gi0/0/0/0                                     40670
2021-02-23T15:52:19.262Z R00    100103      100103                           Gi0/0/0/0                                     40670
2021-02-23T15:52:29.213Z R00    100103      100103                           Gi0/0/0/0                                     40729
2021-02-23T15:52:29.266Z R00    100103      100103                           Gi0/0/0/0                                     40729
2021-02-23T15:52:39.219Z R00    100103      100103                           Gi0/0/0/0                                     40769
2021-02-23T15:52:39.275Z R00    100103      100103                           Gi0/0/0/0                                     40769
2021-02-23T15:52:50.722Z R00    100103      100103                           Gi0/0/0/0                                     40769
2021-02-23T15:52:50.772Z R00    100103      100103                           Gi0/0/0/0                                     40769
2021-02-23T15:52:59.224Z R00    100103      100103                           Gi0/0/0/0                                     40769
2021-02-23T15:52:59.261Z R00    100103      100103                           Gi0/0/0/0                                     40769
2021-02-23T15:53:09.227Z R00    100103      100103                           Gi0/0/0/0                                     40769
2021-02-23T15:53:09.27Z  R00    100103      100103                           Gi0/0/0/0                                     40769
2021-02-23T15:53:19.224Z R00    100103      100103                           Gi0/0/0/0                                     40769
2021-02-23T15:53:19.261Z R00    100103      100103                           Gi0/0/0/0                                     40769
2021-02-23T15:53:29.233Z R00    100103      100103                           Gi0/0/0/0                                     43628
2021-02-23T15:53:29.285Z R00    100103      100103                           Gi0/0/0/0                                     43628
2021-02-23T15:53:39.269Z R00    100103      100103                           Gi0/0/0/0                                     43668
2021-02-23T15:53:39.326Z R00    100103      100103                           Gi0/0/0/0                                     43668
2021-02-23T15:53:49.241Z R00    100103      100103                           Gi0/0/0/0                                     43668
2021-02-23T15:53:49.285Z R00    100103      100103                           Gi0/0/0/0                                     43668
2021-02-23T15:53:59.261Z R00    100103      100103                           Gi0/0/0/0                                     43668
2021-02-23T15:53:59.313Z R00    100103      100103                           Gi0/0/0/0                                     43668
2021-02-23T15:54:09.212Z R00    100103      100103                           Gi0/0/0/0                                     43668
2021-02-23T15:54:09.265Z R00    100103      100103                           Gi0/0/0/0                                     43668
2021-02-23T15:54:19.264Z R00    100103      100103                           Gi0/0/0/0                                     43668
2021-02-23T15:54:19.315Z R00    100103      100103                           Gi0/0/0/0                                     43668
2021-02-23T15:54:29.222Z R00    100103      100103                           Gi0/0/0/0                                     43727
2021-02-23T15:54:29.268Z R00    100103      100103                           Gi0/0/0/0                                     43727
2021-02-23T15:54:39.23Z  R00    100103      100103                           Gi0/0/0/0                                     43767
2021-02-23T15:54:39.279Z R00    100103      100103                           Gi0/0/0/0                                     43767
2021-02-23T15:54:49.248Z R00    100103      100103                           Gi0/0/0/0                                     43767
2021-02-23T15:54:49.302Z R00    100103      100103                           Gi0/0/0/0                                     43767
2021-02-23T15:54:59.263Z R00    100103      100103                           Gi0/0/0/0                                     43767
2021-02-23T15:54:59.31Z  R00    100103      100103                           Gi0/0/0/0                                     43767
2021-02-23T15:55:09.219Z R00    100103      100103                           Gi0/0/0/0                                     43767
2021-02-23T15:55:09.261Z R00    100103      100103                           Gi0/0/0/0                                     43767
2021-02-23T15:55:19.221Z R00    100103      100103                           Gi0/0/0/0                                     43767
2021-02-23T15:55:19.268Z R00    100103      100103                           Gi0/0/0/0                                     43767
2021-02-23T15:55:29.263Z R00    100103      100103                           Gi0/0/0/0                                     43826
2021-02-23T15:55:29.317Z R00    100103      100103                           Gi0/0/0/0                                     43826
2021-02-23T15:55:39.229Z R00    100103      100103                           Gi0/0/0/0                                     43866
2021-02-23T15:55:39.284Z R00    100103      100103                           Gi0/0/0/0                                     43866
2021-02-23T15:55:49.212Z R00    100103      100103                           Gi0/0/0/0                                     43866
2021-02-23T15:55:49.251Z R00    100103      100103                           Gi0/0/0/0                                     43866
2021-02-23T15:55:59.259Z R00    100103      100103                           Gi0/0/0/0                                     43866
2021-02-23T15:55:59.311Z R00    100103      100103                           Gi0/0/0/0                                     43866
2021-02-23T15:56:09.222Z R00    100103      100103                           Gi0/0/0/0                                     43866
2021-02-23T15:56:09.267Z R00    100103      100103                           Gi0/0/0/0                                     43866
2021-02-23T15:56:19.239Z R00    100103      100103                           Gi0/0/0/0                                     43866
2021-02-23T15:56:19.272Z R00    100103      100103                           Gi0/0/0/0                                     43866
2021-02-23T15:56:29.232Z R00    100103      100103                           Gi0/0/0/0                                     43925
2021-02-23T15:56:29.276Z R00    100103      100103                           Gi0/0/0/0                                     43925
2021-02-23T15:56:39.277Z R00    100103      100103                           Gi0/0/0/0                                     43965
2021-02-23T15:56:39.316Z R00    100103      100103                           Gi0/0/0/0                                     43965
2021-02-23T15:56:49.226Z R00    100103      100103                           Gi0/0/0/0                                     43965
2021-02-23T15:56:49.274Z R00    100103      100103                           Gi0/0/0/0                                     43965
2021-02-23T15:56:59.25Z  R00    100103      100103                           Gi0/0/0/0                                     43965
2021-02-23T15:56:59.3Z   R00    100103      100103                           Gi0/0/0/0                                     43965
2021-02-23T15:57:09.226Z R00    100103      100103                           Gi0/0/0/0                                     43965
2021-02-23T15:57:09.266Z R00    100103      100103                           Gi0/0/0/0                                     43965
2021-02-23T15:57:19.287Z R00    100103      100103                           Gi0/0/0/0                                     43965
2021-02-23T15:57:19.328Z R00    100103      100103                           Gi0/0/0/0                                     43965
2021-02-23T15:57:29.226Z R00    100103      100103                           Gi0/0/0/0                                     44024
2021-02-23T15:57:29.267Z R00    100103      100103                           Gi0/0/0/0                                     44024
2021-02-23T15:57:39.256Z R00    100103      100103                           Gi0/0/0/0                                     44064
2021-02-23T15:57:39.32Z  R00    100103      100103                           Gi0/0/0/0                                     44064
2021-02-23T15:57:49.226Z R00    100103      100103                           Gi0/0/0/0                                     44064
2021-02-23T15:57:49.273Z R00    100103      100103                           Gi0/0/0/0                                     44064
2021-02-23T15:57:59.228Z R00    100103      100103                           Gi0/0/0/0                                     44064
2021-02-23T15:57:59.274Z R00    100103      100103                           Gi0/0/0/0                                     44064
2021-02-23T15:58:09.253Z R00    100103      100103                           Gi0/0/0/0                                     44064
2021-02-23T15:58:09.304Z R00    100103      100103                           Gi0/0/0/0                                     44064
2021-02-23T15:58:19.303Z R00    100103      100103                           Gi0/0/0/0                                     44123
2021-02-23T15:58:19.348Z R00    100103      100103                           Gi0/0/0/0                                     44123
2021-02-23T15:58:29.238Z R00    100103      100103                           Gi0/0/0/0                                     44123
2021-02-23T15:58:29.284Z R00    100103      100103                           Gi0/0/0/0                                     44123
2021-02-23T15:58:39.255Z R00    100103      100103                           Gi0/0/0/0                                     44163
2021-02-23T15:58:39.309Z R00    100103      100103                           Gi0/0/0/0                                     44163
2021-02-23T15:58:49.222Z R00    100103      100103                           Gi0/0/0/0                                     44163
2021-02-23T15:58:49.268Z R00    100103      100103                           Gi0/0/0/0                                     44163
2021-02-23T15:58:59.247Z R00    100103      100103                           Gi0/0/0/0                                     44163
2021-02-23T15:58:59.296Z R00    100103      100103                           Gi0/0/0/0                                     44163
2021-02-23T15:59:09.206Z R00    100103      100103                           Gi0/0/0/0                                     44163
2021-02-23T15:59:09.247Z R00    100103      100103                           Gi0/0/0/0                                     44163
2021-02-23T15:59:19.242Z R00    100103      100103                           Gi0/0/0/0                                     44222
2021-02-23T15:59:19.286Z R00    100103      100103                           Gi0/0/0/0                                     44222
2021-02-23T15:59:29.242Z R00    100103      100103                           Gi0/0/0/0                                     44222
2021-02-23T15:59:29.29Z  R00    100103      100103                           Gi0/0/0/0                                     44222
2021-02-23T15:59:39.231Z R00    100103      100103                           Gi0/0/0/0                                     44262
2021-02-23T15:59:39.271Z R00    100103      100103                           Gi0/0/0/0                                     44262
2021-02-23T15:59:49.231Z R00    100103      100103                           Gi0/0/0/0                                     44262
2021-02-23T15:59:49.275Z R00    100103      100103                           Gi0/0/0/0                                     44262
2021-02-23T15:59:59.238Z R00    100103      100103                           Gi0/0/0/0                                     44262
2021-02-23T15:59:59.285Z R00    100103      100103                           Gi0/0/0/0                                     44262
2021-02-23T16:00:09.246Z R00    100103      100103                           Gi0/0/0/0                                     44262
2021-02-23T16:00:09.29Z  R00    100103      100103                           Gi0/0/0/0                                     44262
2021-02-23T16:00:19.22Z  R00    100103      100103                           Gi0/0/0/0                                     44262
2021-02-23T16:00:19.262Z R00    100103      100103                           Gi0/0/0/0                                     44262
2021-02-23T16:00:29.279Z R00    100103      100103                           Gi0/0/0/0                                     44321
2021-02-23T16:00:29.346Z R00    100103      100103                           Gi0/0/0/0                                     44321
2021-02-23T16:00:39.214Z R00    100103      100103                           Gi0/0/0/0                                     44321
2021-02-23T16:00:39.256Z R00    100103      100103                           Gi0/0/0/0                                     44321
2021-02-23T16:00:49.217Z R00    100103      100103                           Gi0/0/0/0                                     44361
2021-02-23T16:00:49.269Z R00    100103      100103                           Gi0/0/0/0                                     44361
2021-02-23T16:00:59.244Z R00    100103      100103                           Gi0/0/0/0                                     44361
2021-02-23T16:00:59.288Z R00    100103      100103                           Gi0/0/0/0                                     44361
2021-02-23T16:01:09.266Z R00    100103      100103                           Gi0/0/0/0                                     44361
2021-02-23T16:01:09.311Z R00    100103      100103                           Gi0/0/0/0                                     44361
2021-02-23T16:01:19.287Z R00    100103      100103                           Gi0/0/0/0                                     44361
2021-02-23T16:01:19.334Z R00    100103      100103                           Gi0/0/0/0                                     44361
2021-02-23T16:01:29.253Z R00    100103      100103                           Gi0/0/0/0                                     44420
2021-02-23T16:01:29.309Z R00    100103      100103                           Gi0/0/0/0                                     44420
2021-02-23T16:01:39.325Z R00    100103      100103                           Gi0/0/0/0                                     52820
2021-02-23T16:01:39.37Z  R00    100103      100103                           Gi0/0/0/0                                     52820
2021-02-23T16:01:49.302Z R00    100103      100103                           Gi0/0/0/0                                     58460
2021-02-23T16:01:49.356Z R00    100103      100103                           Gi0/0/0/0                                     58460
2021-02-23T16:01:59.341Z R00    100103      100103                           Gi0/0/0/0                                     58460
2021-02-23T16:01:59.402Z R00    100103      100103                           Gi0/0/0/0                                     58460
2021-02-23T16:02:09.288Z R00    100103      100103                           Gi0/0/0/0                                     58460
2021-02-23T16:02:09.348Z R00    100103      100103                           Gi0/0/0/0                                     58460
2021-02-23T16:02:19.317Z R00    100103      100103                           Gi0/0/0/0                                     58460
2021-02-23T16:02:19.363Z R00    100103      100103                           Gi0/0/0/0                                     58460
2021-02-23T16:02:29.318Z R00    100103      100103                           Gi0/0/0/0                                     58519
2021-02-23T16:02:29.374Z R00    100103      100103                           Gi0/0/0/0                                     58519
2021-02-23T16:02:39.309Z R00    100103      100103                           Gi0/0/0/0                                     58559
2021-02-23T16:02:39.362Z R00    100103      100103                           Gi0/0/0/0                                     58559
2021-02-23T16:02:49.292Z R00    100103      100103                           Gi0/0/0/0                                     58559
2021-02-23T16:02:49.334Z R00    100103      100103                           Gi0/0/0/0                                     58559
2021-02-23T16:02:59.317Z R00    100103      100103                           Gi0/0/0/0                                     58559
2021-02-23T16:02:59.363Z R00    100103      100103                           Gi0/0/0/0                                     58559
2021-02-23T16:03:09.341Z R00    100103      100103                           Gi0/0/0/0                                     58559
