name: Cisco-IOS-XR-fib-common-oper:mpls-forwarding/nodes/node/label-fib/forwarding-details/forwarding-detail
time                     source label_value label_information/outgoing_label label_information/outgoing_physical_interface label_information/tx_bytes
2021-03-18T20:40:39.586Z R01    100103      100103                           Gi0/0/0/1                                     5529125
2021-03-18T20:41:09.464Z R01    100103      100103                           Gi0/0/0/1                                     5582717
2021-03-18T20:41:09.548Z R01    100103      100103                           Gi0/0/0/1                                     5582717
2021-03-18T20:41:39.49Z  R01    100103      100103                           Gi0/0/0/1                                     5638357
2021-03-18T20:41:39.556Z R01    100103      100103                           Gi0/0/0/1                                     5638357
2021-03-18T20:42:09.505Z R01    100103      100103                           Gi0/0/0/1                                     5693797
2021-03-18T20:42:09.565Z R01    100103      100103                           Gi0/0/0/1                                     5693797
2021-03-18T20:42:39.481Z R01    100103      100103                           Gi0/0/0/1                                     5749437
2021-03-18T20:42:39.551Z R01    100103      100103                           Gi0/0/0/1                                     5749437
2021-03-18T20:43:09.492Z R01    100103      100103                           Gi0/0/0/1                                     5804877
2021-03-18T20:43:09.558Z R01    100103      100103                           Gi0/0/0/1                                     5804877
2021-03-18T20:43:39.472Z R01    100103      100103                           Gi0/0/0/1                                     5860576
2021-03-18T20:43:39.553Z R01    100103      100103                           Gi0/0/0/1                                     5860576
2021-03-18T20:44:09.427Z R01    100103      100103                           Gi0/0/0/1                                     5916016
2021-03-18T20:44:09.491Z R01    100103      100103                           Gi0/0/0/1                                     5916016
2021-03-18T20:44:39.477Z R01    100103      100103                           Gi0/0/0/1                                     5971656
2021-03-18T20:44:39.549Z R01    100103      100103                           Gi0/0/0/1                                     5971656
2021-03-18T20:45:09.509Z R01    100103      100103                           Gi0/0/0/1                                     6027096
2021-03-18T20:45:09.578Z R01    100103      100103                           Gi0/0/0/1                                     6027096
2021-03-18T20:54:26.168Z R01    100103      100103                           Gi0/0/0/1                                     7056761
2021-03-18T20:54:26.222Z R01    100103      100103                           Gi0/0/0/1                                     7056761
2021-03-18T20:54:56.201Z R01    100103      100103                           Gi0/0/0/1                                     7110353
2021-03-18T20:54:56.265Z R01    100103      100103                           Gi0/0/0/1                                     7110353
2021-03-18T20:55:26.253Z R01    100103      100103                           Gi0/0/0/1                                     7167841
2021-03-18T20:55:26.303Z R01    100103      100103                           Gi0/0/0/1                                     7167841
2021-03-18T20:55:56.209Z R01    100103      100103                           Gi0/0/0/1                                     7222777
2021-03-18T20:55:56.26Z  R01    100103      100103                           Gi0/0/0/1                                     7222777
2021-03-18T20:56:26.211Z R01    100103      100103                           Gi0/0/0/1                                     7278921
2021-03-18T20:56:26.275Z R01    100103      100103                           Gi0/0/0/1                                     7278921
2021-03-18T20:56:56.225Z R01    100103      100103                           Gi0/0/0/1                                     7332513
2021-03-18T20:56:56.296Z R01    100103      100103                           Gi0/0/0/1                                     7332513
2021-03-18T20:57:26.228Z R01    100103      100103                           Gi0/0/0/1                                     7390001
2021-03-18T20:57:26.294Z R01    100103      100103                           Gi0/0/0/1                                     7390001
2021-03-18T20:57:56.245Z R01    100103      100103                           Gi0/0/0/1                                     7445441
2021-03-18T20:57:56.304Z R01    100103      100103                           Gi0/0/0/1                                     7445441
2021-03-18T20:58:26.238Z R01    100103      100103                           Gi0/0/0/1                                     7499233
2021-03-18T20:58:26.299Z R01    100103      100103                           Gi0/0/0/1                                     7499233
2021-03-18T20:58:56.23Z  R01    100103      100103                           Gi0/0/0/1                                     7556521
2021-03-18T20:58:56.3Z   R01    100103      100103                           Gi0/0/0/1                                     7556521
2021-03-18T20:59:26.282Z R01    100103      100103                           Gi0/0/0/1                                     7612161
2021-03-18T20:59:26.34Z  R01    100103      100103                           Gi0/0/0/1                                     7612161
2021-03-18T20:59:56.215Z R01    100103      100103                           Gi0/0/0/1                                     7667601
2021-03-18T20:59:56.285Z R01    100103      100103                           Gi0/0/0/1                                     7667601
2021-03-18T21:00:26.222Z R01    100103      100103                           Gi0/0/0/1                                     7722653
2021-03-18T21:00:26.279Z R01    100103      100103                           Gi0/0/0/1                                     7722653
2021-03-18T21:00:56.213Z R01    100103      100103                           Gi0/0/0/1                                     7778681
2021-03-18T21:00:56.318Z R01    100103      100103                           Gi0/0/0/1                                     7778681
2021-03-18T21:01:26.206Z R01    100103      100103                           Gi0/0/0/1                                     7834321
2021-03-18T21:01:26.273Z R01    100103      100103                           Gi0/0/0/1                                     7834321
2021-03-18T21:01:56.211Z R01    100103      100103                           Gi0/0/0/1                                     7889761
2021-03-18T21:01:56.273Z R01    100103      100103                           Gi0/0/0/1                                     7889761
2021-03-18T21:02:26.266Z R01    100103      100103                           Gi0/0/0/1                                     7945401
2021-03-18T21:02:26.313Z R01    100103      100103                           Gi0/0/0/1                                     7945401
2021-03-18T21:02:56.228Z R01    100103      100103                           Gi0/0/0/1                                     8000841
2021-03-18T21:02:56.286Z R01    100103      100103                           Gi0/0/0/1                                     8000841
2021-03-18T21:03:26.192Z R01    100103      100103                           Gi0/0/0/1                                     8056481
2021-03-18T21:03:26.252Z R01    100103      100103                           Gi0/0/0/1                                     8056481
2021-03-18T21:03:56.264Z R01    100103      100103                           Gi0/0/0/1                                     8111921
2021-03-18T21:03:56.316Z R01    100103      100103                           Gi0/0/0/1                                     8111921
2021-03-18T21:04:26.227Z R01    100103      100103                           Gi0/0/0/1                                     8167561
2021-03-18T21:04:26.293Z R01    100103      100103                           Gi0/0/0/1                                     8167561
2021-03-18T21:04:56.214Z R01    100103      100103                           Gi0/0/0/1                                     8223001
2021-03-18T21:04:56.268Z R01    100103      100103                           Gi0/0/0/1                                     8223001
2021-03-18T21:05:26.208Z R01    100103      100103                           Gi0/0/0/1                                     8278641
2021-03-18T21:05:26.268Z R01    100103      100103                           Gi0/0/0/1                                     8278641
2021-03-18T21:05:56.245Z R01    100103      100103                           Gi0/0/0/1                                     8334081
2021-03-18T21:05:56.304Z R01    100103      100103                           Gi0/0/0/1                                     8334081
2021-03-18T21:06:26.258Z R01    100103      100103                           Gi0/0/0/1                                     8389721
2021-03-18T21:06:26.316Z R01    100103      100103                           Gi0/0/0/1                                     8389721
2021-03-18T21:06:56.235Z R01    100103      100103                           Gi0/0/0/1                                     8445161
2021-03-18T21:06:56.312Z R01    100103      100103                           Gi0/0/0/1                                     8445161
